"Date","Currency","Currency Pair","Buying","Selling","Mid Rate"
"28 Jan 2008","US Dollar","USDGHS","0.9579","0.9802","0.9691"
"25 Jan 2008","US Dollar","USDGHS","0.9578","0.9802","0.9690"
"24 Jan 2008","US Dollar","USDGHS","0.9578","0.9802","0.9690"
"23 Jan 2008","US Dollar","USDGHS","0.9574","0.9798","0.9686"
"22 Jan 2008","US Dollar","USDGHS","0.9574","0.9799","0.9687"
"21 Jan 2008","US Dollar","USDGHS","0.9573","0.9799","0.9686"
"18 Jan 2008","US Dollar","USDGHS","0.9573","0.9799","0.9686"
"17 Jan 2008","US Dollar","USDGHS","0.9572","0.9798","0.9685"
"16 Jan 2008","US Dollar","USDGHS","0.9572","0.9798","0.9685"
"15 Jan 2008","US Dollar","USDGHS","0.9574","0.9805","0.9690"
"14 Jan 2008","US Dollar","USDGHS","0.9574","0.9803","0.9689"
"11 Jan 2008","US Dollar","USDGHS","0.9574","0.9803","0.9689"
"10 Jan 2008","US Dollar","USDGHS","0.9574","0.9803","0.9689"
"09 Jan 2008","US Dollar","USDGHS","0.9574","0.9802","0.9688"
"08 Jan 2008","US Dollar","USDGHS","0.9576","0.9800","0.9688"
"07 Jan 2008","US Dollar","USDGHS","0.9551","0.9809","0.9680"
"04 Jan 2008","US Dollar","USDGHS","0.9543","0.9798","0.9671"
"03 Jan 2008","US Dollar","USDGHS","0.9545","0.9799","0.9672"
"02 Jan 2008","US Dollar","USDGHS","0.9545","0.9799","0.9672"
"31 Dec 2007","US Dollar","USDGHS","0.9496","0.9701","0.9599"
"28 Dec 2007","US Dollar","USDGHS","0.9496","0.9701","0.9599"
"27 Dec 2007","US Dollar","USDGHS","0.9497","0.9704","0.9601"
"24 Dec 2007","US Dollar","USDGHS","0.9497","0.9704","0.9601"
"21 Dec 2007","US Dollar","USDGHS","0.9496","0.9703","0.9600"
"20 Dec 2007","US Dollar","USDGHS","0.9495","0.9702","0.9599"
"18 Dec 2007","US Dollar","USDGHS","0.9495","0.9702","0.9599"
"17 Dec 2007","US Dollar","USDGHS","0.9495","0.9706","0.9601"
"14 Dec 2007","US Dollar","USDGHS","0.9492","0.9703","0.9598"
"13 Dec 2007","US Dollar","USDGHS","0.9492","0.9704","0.9598"
"12 Dec 2007","US Dollar","USDGHS","0.9491","0.9703","0.9597"
"11 Dec 2007","US Dollar","USDGHS","0.9471","0.9704","0.9588"
"10 Dec 2007","US Dollar","USDGHS","0.9467","0.9704","0.9586"
"06 Dec 2007","US Dollar","USDGHS","0.9462","0.9698","0.9580"
"05 Dec 2007","US Dollar","USDGHS","0.9461","0.9693","0.9577"
"04 Dec 2007","US Dollar","USDGHS","0.9461","0.9693","0.9577"
"03 Dec 2007","US Dollar","USDGHS","0.9455","0.9688","0.9572"
"30 Nov 2007","US Dollar","USDGHS","0.9455","0.9688","0.9572"
"29 Nov 2007","US Dollar","USDGHS","0.9455","0.9688","0.9572"
"28 Nov 2007","US Dollar","USDGHS","0.9455","0.9688","0.9572"
"27 Nov 2007","US Dollar","USDGHS","0.9446","0.9677","0.9562"
"26 Nov 2007","US Dollar","USDGHS","0.9446","0.9676","0.9561"
"23 Nov 2007","US Dollar","USDGHS","0.9461","0.9666","0.9564"
"22 Nov 2007","US Dollar","USDGHS","0.9454","0.9651","0.9553"
"21 Nov 2007","US Dollar","USDGHS","0.9451","0.9649","0.9550"
"20 Nov 2007","US Dollar","USDGHS","0.9446","0.9635","0.9541"
"19 Nov 2007","US Dollar","USDGHS","0.9446","0.9635","0.9541"
"16 Nov 2007","US Dollar","USDGHS","0.9442","0.9627","0.9535"
"15 Nov 2007","US Dollar","USDGHS","0.9434","0.9620","0.9527"
"14 Nov 2007","US Dollar","USDGHS","0.0000","0.0000","0.0000"
"13 Nov 2007","US Dollar","USDGHS","0.9405","0.9597","0.9501"
"12 Nov 2007","US Dollar","USDGHS","0.9402","0.9594","0.9498"
"09 Nov 2007","US Dollar","USDGHS","0.9400","0.9587","0.9494"
"08 Nov 2007","US Dollar","USDGHS","0.9404","0.9596","0.9500"
"07 Nov 2007","US Dollar","USDGHS","0.9400","0.9587","0.9494"
"06 Nov 2007","US Dollar","USDGHS","0.9400","0.9584","0.9492"
"05 Nov 2007","US Dollar","USDGHS","0.9394","0.9574","0.9484"
"02 Nov 2007","US Dollar","USDGHS","0.9396","0.9573","0.9485"
"01 Nov 2007","US Dollar","USDGHS","0.0000","0.0000","0.0000"
"25 Oct 2007","US Dollar","USDGHS","0.9371","0.9530","0.9451"
"24 Oct 2007","US Dollar","USDGHS","0.9370","0.9529","0.9450"
"23 Oct 2007","US Dollar","USDGHS","0.9372","0.9520","0.9446"
"22 Oct 2007","US Dollar","USDGHS","0.9371","0.9516","0.9444"
"19 Oct 2007","US Dollar","USDGHS","0.9356","0.9503","0.9430"
"18 Oct 2007","US Dollar","USDGHS","0.9355","0.9502","0.9429"
"17 Oct 2007","US Dollar","USDGHS","0.9329","0.9478","0.9404"
"16 Oct 2007","US Dollar","USDGHS","0.9327","0.9472","0.9400"
"12 Oct 2007","US Dollar","USDGHS","0.9326","0.9473","0.9400"
"11 Oct 2007","US Dollar","USDGHS","0.9326","0.9473","0.9400"
"10 Oct 2007","US Dollar","USDGHS","0.9321","0.9468","0.9395"
"09 Oct 2007","US Dollar","USDGHS","0.9320","0.9467","0.9394"
"08 Oct 2007","US Dollar","USDGHS","0.9320","0.9467","0.9394"
"05 Oct 2007","US Dollar","USDGHS","0.9315","0.9459","0.9387"
"04 Oct 2007","US Dollar","USDGHS","0.9315","0.9459","0.9387"
"03 Oct 2007","US Dollar","USDGHS","0.9314","0.9456","0.9385"
"02 Oct 2007","US Dollar","USDGHS","0.9314","0.9456","0.9385"
"01 Oct 2007","US Dollar","USDGHS","0.9316","0.9453","0.9385"
"28 Sep 2007","US Dollar","USDGHS","0.9317","0.9451","0.9384"
"27 Sep 2007","US Dollar","USDGHS","0.0000","0.0000","0.0000"
"26 Sep 2007","US Dollar","USDGHS","0.9304","0.9435","0.9370"
"25 Sep 2007","US Dollar","USDGHS","0.9299","0.9435","0.9367"
"24 Sep 2007","US Dollar","USDGHS","0.9299","0.9435","0.9367"
"21 Sep 2007","US Dollar","USDGHS","0.9316","0.9455","0.9386"
"20 Sep 2007","US Dollar","USDGHS","0.0000","0.0000","0.0000"
"19 Sep 2007","US Dollar","USDGHS","0.9312","1.3212","1.1262"
"18 Sep 2007","US Dollar","USDGHS","0.9296","0.9456","0.9376"
"17 Sep 2007","US Dollar","USDGHS","0.9293","0.9423","0.9358"
"14 Sep 2007","US Dollar","USDGHS","0.9293","0.9423","0.9358"
"13 Sep 2007","US Dollar","USDGHS","0.9292","0.9423","0.9358"
"12 Sep 2007","US Dollar","USDGHS","0.9292","0.9423","0.9358"
"11 Sep 2007","US Dollar","USDGHS","0.9289","0.9419","0.9354"
"10 Sep 2007","US Dollar","USDGHS","0.9260","0.9379","0.9320"
"07 Sep 2007","US Dollar","USDGHS","0.9267","0.9378","0.9323"
"06 Sep 2007","US Dollar","USDGHS","0.9257","0.9376","0.9317"
"05 Sep 2007","US Dollar","USDGHS","0.9253","0.9370","0.9312"
"04 Sep 2007","US Dollar","USDGHS","0.9270","0.9370","0.9320"
"03 Sep 2007","US Dollar","USDGHS","0.9248","0.9366","0.9307"
"31 Aug 2007","US Dollar","USDGHS","0.9248","0.9366","0.9307"
"30 Aug 2007","US Dollar","USDGHS","0.9248","0.9366","0.9307"
"29 Aug 2007","US Dollar","USDGHS","0.9247","0.9366","0.9307"
"28 Aug 2007","US Dollar","USDGHS","0.9238","0.9361","0.9300"
"27 Aug 2007","US Dollar","USDGHS","0.9238","0.9361","0.9300"
"24 Aug 2007","US Dollar","USDGHS","0.9238","0.9360","0.9299"
"23 Aug 2007","US Dollar","USDGHS","0.9238","0.9360","0.9299"
"22 Aug 2007","US Dollar","USDGHS","0.9238","0.9359","0.9299"
"21 Aug 2007","US Dollar","USDGHS","0.9236","0.9359","0.9298"
"20 Aug 2007","US Dollar","USDGHS","0.9236","0.9359","0.9298"
"17 Aug 2007","US Dollar","USDGHS","0.9235","0.9347","0.9291"
"16 Aug 2007","US Dollar","USDGHS","0.9235","0.9347","0.9291"
"15 Aug 2007","US Dollar","USDGHS","0.9235","0.9347","0.9291"
"14 Aug 2007","US Dollar","USDGHS","0.9235","0.9351","0.9293"
"13 Aug 2007","US Dollar","USDGHS","0.9235","0.9351","0.9293"
"10 Aug 2007","US Dollar","USDGHS","0.9232","0.9344","0.9288"
"09 Aug 2007","US Dollar","USDGHS","0.9234","0.9355","0.9295"
"08 Aug 2007","US Dollar","USDGHS","0.9234","0.9355","0.9295"
"07 Aug 2007","US Dollar","USDGHS","0.9284","0.9348","0.9316"
"06 Aug 2007","US Dollar","USDGHS","0.0000","0.0000","0.0000"
"03 Aug 2007","US Dollar","USDGHS","0.9230","0.9348","0.9289"
"02 Aug 2007","US Dollar","USDGHS","0.0000","0.0000","0.0000"
"01 Aug 2007","US Dollar","USDGHS","0.9230","0.9345","0.9288"
"31 Jul 2007","US Dollar","USDGHS","0.9230","0.9345","0.9288"
"30 Jul 2007","US Dollar","USDGHS","0.9230","0.9245","0.9238"
"27 Jul 2007","US Dollar","USDGHS","0.9230","0.9345","0.9288"
"26 Jul 2007","US Dollar","USDGHS","0.9221","0.9326","0.9274"
"25 Jul 2007","US Dollar","USDGHS","0.9221","0.9326","0.9274"
"24 Jul 2007","US Dollar","USDGHS","0.0000","0.0000","0.0000"
"23 Jul 2007","US Dollar","USDGHS","0.0000","0.0000","0.0000"
"20 Jul 2007","US Dollar","USDGHS","0.9221","0.9320","0.9271"
"19 Jul 2007","US Dollar","USDGHS","0.9221","0.9320","0.9271"
"18 Jul 2007","US Dollar","USDGHS","0.9220","0.9319","0.9270"
"17 Jul 2007","US Dollar","USDGHS","0.9218","0.9317","0.9268"
"16 Jul 2007","US Dollar","USDGHS","0.9218","0.9317","0.9268"
"13 Jul 2007","US Dollar","USDGHS","0.9218","0.9317","0.9268"
"12 Jul 2007","US Dollar","USDGHS","0.9218","0.9317","0.9268"
"11 Jul 2007","US Dollar","USDGHS","0.9216","0.9315","0.9266"
"10 Jul 2007","US Dollar","USDGHS","0.9216","0.9315","0.9266"
"09 Jul 2007","US Dollar","USDGHS","0.9216","0.9315","0.9266"
"06 Jul 2007","US Dollar","USDGHS","0.0000","0.0000","0.0000"
"05 Jul 2007","US Dollar","USDGHS","0.0000","0.0000","0.0000"
"04 Jul 2007","US Dollar","USDGHS","0.0000","0.0000","0.0000"
"03 Jul 2007","US Dollar","USDGHS","0.0000","0.0000","0.0000"
"29 Jun 2007","US Dollar","USDGHS","0.0000","0.0000","0.0000"
"28 Jun 2007","US Dollar","USDGHS","0.0000","0.0000","0.0000"
"27 Jun 2007","US Dollar","USDGHS","9,213.6400","9,315.8200","9,264.7300"
"26 Jun 2007","US Dollar","USDGHS","0.0000","0.0000","0.0000"
"25 Jun 2007","US Dollar","USDGHS","0.0000","0.0000","0.0000"
"22 Jun 2007","US Dollar","USDGHS","9,212.7300","9,314.0000","9,263.3650"
"21 Jun 2007","US Dollar","USDGHS","0.0000","0.0000","0.0000"
"20 Jun 2007","US Dollar","USDGHS","0.0000","0.0000","0.0000"
"19 Jun 2007","US Dollar","USDGHS","9,212.7300","9,314.0000","9,263.3650"
"18 Jun 2007","US Dollar","USDGHS","9,212.7300","9,314.0000","9,263.3650"
"15 Jun 2007","US Dollar","USDGHS","9,212.7300","9,314.0000","9,263.3650"
"14 Jun 2007","US Dollar","USDGHS","0.0000","0.0000","0.0000"
"13 Jun 2007","US Dollar","USDGHS","0.0000","0.0000","0.0000"
"12 Jun 2007","US Dollar","USDGHS","9,235.1300","9,248.9800","9,242.0550"
"11 Jun 2007","US Dollar","USDGHS","9,212.7300","9,314.9100","9,263.8200"
"08 Jun 2007","US Dollar","USDGHS","9,212.7300","9,314.9100","9,263.8200"
"07 Jun 2007","US Dollar","USDGHS","9,212.7300","9,314.9100","9,263.8200"
"06 Jun 2007","US Dollar","USDGHS","9,212.7300","9,314.9100","9,263.8200"
"05 Jun 2007","US Dollar","USDGHS","9,212.7300","9,314.9100","9,263.8200"
"04 Jun 2007","US Dollar","USDGHS","0.0000","0.0000","0.0000"
"01 Jun 2007","US Dollar","USDGHS","0.0000","0.0000","0.0000"
"31 May 2007","US Dollar","USDGHS","0.0000","0.0000","0.0000"
"30 May 2007","US Dollar","USDGHS","9,212.7300","9,314.9100","9,263.8200"
"29 May 2007","US Dollar","USDGHS","9,210.9100","9,314.5500","9,262.7300"
"28 May 2007","US Dollar","USDGHS","9,211.8200","9,314.5500","9,263.1850"
"24 May 2007","US Dollar","USDGHS","0.0000","0.0000","0.0000"
"23 May 2007","US Dollar","USDGHS","9,210.9100","9,312.7300","9,261.8200"
"22 May 2007","US Dollar","USDGHS","9,210.9100","9,312.7300","9,261.8200"
"21 May 2007","US Dollar","USDGHS","9,210.0000","9,310.9100","9,260.4550"
"18 May 2007","US Dollar","USDGHS","9,210.0000","9,310.9100","9,260.4550"
"17 May 2007","US Dollar","USDGHS","0.0000","0.0000","0.0000"
"16 May 2007","US Dollar","USDGHS","9,210.0000","9,310.9100","9,260.4550"
"15 May 2007","US Dollar","USDGHS","9,210.0000","9,310.9100","9,260.4550"
"14 May 2007","US Dollar","USDGHS","9,207.2700","9,308.1800","9,257.7250"
"11 May 2007","US Dollar","USDGHS","9,207.2700","9,308.1800","9,257.7250"
"10 May 2007","US Dollar","USDGHS","9,207.2700","9,308.1800","9,257.7250"
"09 May 2007","US Dollar","USDGHS","9,207.2700","9,308.1800","9,257.7250"
"08 May 2007","US Dollar","USDGHS","9,207.2700","9,308.1800","9,257.7250"
"07 May 2007","US Dollar","USDGHS","0.0000","0.0000","0.0000"
"04 May 2007","US Dollar","USDGHS","9,207.2700","9,307.2700","9,257.2700"
"03 May 2007","US Dollar","USDGHS","9,207.2700","9,307.2700","9,257.2700"
"02 May 2007","US Dollar","USDGHS","9,207.2700","9,307.2700","9,257.2700"
"30 Apr 2007","US Dollar","USDGHS","0.0000","0.0000","0.0000"
"27 Apr 2007","US Dollar","USDGHS","9,207.2700","9,307.2700","9,257.2700"
"26 Apr 2007","US Dollar","USDGHS","0.0000","0.0000","0.0000"
"25 Apr 2007","US Dollar","USDGHS","9,206.8200","9,306.8200","9,256.8200"
"20 Apr 2007","US Dollar","USDGHS","0.0000","0.0000","0.0000"
"19 Apr 2007","US Dollar","USDGHS","9,204.0900","9,305.4500","9,254.7700"
"18 Apr 2007","US Dollar","USDGHS","9,204.0900","9,305.4500","9,254.7700"
"17 Apr 2007","US Dollar","USDGHS","9,204.0900","9,305.4500","9,254.7700"
"16 Apr 2007","US Dollar","USDGHS","9,204.0900","9,305.4500","9,254.7700"
"13 Apr 2007","US Dollar","USDGHS","9,204.0900","9,305.4500","9,254.7700"
"12 Apr 2007","US Dollar","USDGHS","9,204.0900","9,305.4500","9,254.7700"
"11 Apr 2007","US Dollar","USDGHS","9,204.0900","9,305.4500","9,254.7700"
"10 Apr 2007","US Dollar","USDGHS","9,204.0900","9,305.4500","9,254.7700"
"05 Apr 2007","US Dollar","USDGHS","0.0000","0.0000","0.0000"
"04 Apr 2007","US Dollar","USDGHS","9,204.0900","9,305.4500","9,254.7700"
"03 Apr 2007","US Dollar","USDGHS","9,204.0900","9,305.4500","9,254.7700"
"02 Apr 2007","US Dollar","USDGHS","9,204.0900","9,305.4500","9,254.7700"
"30 Mar 2007","US Dollar","USDGHS","9,204.0900","9,305.4500","9,254.7700"
"29 Mar 2007","US Dollar","USDGHS","9,204.0900","9,305.4500","9,254.7700"
"28 Mar 2007","US Dollar","USDGHS","9,209.5500","9,301.8200","9,255.6850"
"27 Mar 2007","US Dollar","USDGHS","9,209.5500","9,301.8200","9,255.6850"
"26 Mar 2007","US Dollar","USDGHS","9,209.5500","9,301.8200","9,255.6850"
"23 Mar 2007","US Dollar","USDGHS","9,209.5500","9,301.8200","9,255.6850"
"22 Mar 2007","US Dollar","USDGHS","9,209.5500","9,301.8200","9,255.6850"
"21 Mar 2007","US Dollar","USDGHS","9,210.4500","9,300.9100","9,255.6800"
"20 Mar 2007","US Dollar","USDGHS","9,204.5500","9,294.0900","9,249.3200"
"19 Mar 2007","US Dollar","USDGHS","9,186.3600","9,292.2700","9,239.3150"
"16 Mar 2007","US Dollar","USDGHS","9,186.3600","9,292.2700","9,239.3150"
"15 Mar 2007","US Dollar","USDGHS","0.0000","0.0000","0.0000"
"14 Mar 2007","US Dollar","USDGHS","9,186.3600","9,292.2700","9,239.3150"
"13 Mar 2007","US Dollar","USDGHS","9,186.3600","9,292.2700","9,239.3150"
"12 Mar 2007","US Dollar","USDGHS","9,186.3600","9,292.2700","9,239.3150"
"09 Mar 2007","US Dollar","USDGHS","9,184.5500","9,291.3600","9,237.9550"
"08 Mar 2007","US Dollar","USDGHS","9,184.5500","9,291.3600","9,237.9550"
"05 Mar 2007","US Dollar","USDGHS","9,184.5500","9,291.3600","9,237.9550"
"02 Mar 2007","US Dollar","USDGHS","9,183.6400","9,291.3600","9,237.5000"
"01 Mar 2007","US Dollar","USDGHS","9,183.6400","9,291.3600","9,237.5000"
"28 Feb 2007","US Dollar","USDGHS","9,180.9100","9,284.5500","9,232.7300"
"27 Feb 2007","US Dollar","USDGHS","9,180.9100","9,284.5500","9,232.7300"
"26 Feb 2007","US Dollar","USDGHS","9,177.7300","9,280.9100","9,229.3200"
"23 Feb 2007","US Dollar","USDGHS","9,176.8200","9,280.4500","9,228.6350"
"22 Feb 2007","US Dollar","USDGHS","9,168.6400","9,274.5500","9,221.5950"
"21 Feb 2007","US Dollar","USDGHS","9,168.6400","9,274.5500","9,221.5950"
"20 Feb 2007","US Dollar","USDGHS","9,168.6400","9,274.5500","9,221.5950"
"19 Feb 2007","US Dollar","USDGHS","9,169.0900","9,276.8200","9,222.9550"
"16 Feb 2007","US Dollar","USDGHS","9,169.0900","9,276.8200","9,222.9550"
"15 Feb 2007","US Dollar","USDGHS","9,169.9900","9,276.8200","9,223.4050"
"14 Feb 2007","US Dollar","USDGHS","9,169.9900","9,276.8200","9,223.4050"
"13 Feb 2007","US Dollar","USDGHS","9,169.9900","9,274.8900","9,222.4400"
"12 Feb 2007","US Dollar","USDGHS","9,168.1800","9,275.4500","9,221.8150"
"09 Feb 2007","US Dollar","USDGHS","9,168.1800","9,275.4500","9,221.8150"
"08 Feb 2007","US Dollar","USDGHS","9,168.1800","9,275.4500","9,221.8150"
"07 Feb 2007","US Dollar","USDGHS","9,168.1800","9,275.4500","9,221.8150"
"06 Feb 2007","US Dollar","USDGHS","9,166.8200","9,274.0900","9,220.4550"
"05 Feb 2007","US Dollar","USDGHS","9,166.8200","9,274.0900","9,220.4550"
"02 Feb 2007","US Dollar","USDGHS","9,167.7300","9,276.8200","9,222.2750"
"01 Feb 2007","US Dollar","USDGHS","9,169.5500","9,276.3600","9,222.9550"
"31 Jan 2007","US Dollar","USDGHS","9,168.6400","9,272.2700","9,220.4550"
"30 Jan 2007","US Dollar","USDGHS","9,165.4500","9,274.0900","9,219.7700"
"29 Jan 2007","US Dollar","USDGHS","9,162.4500","18,171.7700","13,667.1100"
"26 Jan 2007","US Dollar","USDGHS","9,160.9100","9,269.0900","9,215.0000"
"25 Jan 2007","US Dollar","USDGHS","9,159.1800","9,264.0900","9,211.6350"
"24 Jan 2007","US Dollar","USDGHS","9,159.1800","9,260.0000","9,209.5900"
"23 Jan 2007","US Dollar","USDGHS","9,159.0900","9,259.0900","9,209.0900"
"22 Jan 2007","US Dollar","USDGHS","9,158.1800","9,259.0900","9,208.6350"
"19 Jan 2007","US Dollar","USDGHS","9,158.1800","9,259.0900","9,208.6350"
"18 Jan 2007","US Dollar","USDGHS","9,158.1800","9,259.0900","9,208.6350"
"17 Jan 2007","US Dollar","USDGHS","9,158.1800","9,259.0900","9,208.6350"
"16 Jan 2007","US Dollar","USDGHS","9,158.1800","9,259.0900","9,208.6350"
"15 Jan 2007","US Dollar","USDGHS","9,158.1800","9,259.0900","9,208.6350"
"12 Jan 2007","US Dollar","USDGHS","9,158.1800","9,259.0900","9,208.6350"
"11 Jan 2007","US Dollar","USDGHS","9,158.6400","9,261.8200","9,210.2300"
"10 Jan 2007","US Dollar","USDGHS","9,158.6400","9,261.8200","9,210.2300"
"09 Jan 2007","US Dollar","USDGHS","9,158.6400","9,261.8200","9,210.2300"
"08 Jan 2007","US Dollar","USDGHS","9,213.8100","9,244.8700","9,229.3400"
"05 Jan 2007","US Dollar","USDGHS","9,158.6400","9,261.8200","9,210.2300"
"04 Jan 2007","US Dollar","USDGHS","9,158.6400","9,261.8200","9,210.2300"
"03 Jan 2007","US Dollar","USDGHS","9,158.6400","9,261.8200","9,210.2300"
"29 Dec 2006","US Dollar","USDGHS","9,158.6400","9,261.8200","9,210.2300"
"28 Dec 2006","US Dollar","USDGHS","9,158.6400","9,261.8200","9,210.2300"
"27 Dec 2006","US Dollar","USDGHS","9,158.6400","9,261.8200","9,210.2300"
"22 Dec 2006","US Dollar","USDGHS","9,158.6400","9,260.9100","9,209.7750"
"21 Dec 2006","US Dollar","USDGHS","9,158.6400","9,260.9100","9,209.7750"
"20 Dec 2006","US Dollar","USDGHS","9,158.6400","9,260.9100","9,209.7750"
"19 Dec 2006","US Dollar","USDGHS","9,158.6400","9,260.9100","9,209.7750"
"18 Dec 2006","US Dollar","USDGHS","9,158.6400","9,260.9100","9,209.7750"
"14 Dec 2006","US Dollar","USDGHS","9,158.6400","9,260.9100","9,209.7750"
"13 Dec 2006","US Dollar","USDGHS","9,158.6400","9,259.0900","9,208.8650"
"12 Dec 2006","US Dollar","USDGHS","9,157.7300","9,258.1800","9,207.9550"
"11 Dec 2006","US Dollar","USDGHS","9,159.5500","9,259.0900","9,209.3200"
"08 Dec 2006","US Dollar","USDGHS","9,159.5500","9,259.0900","9,209.3200"
"07 Dec 2006","US Dollar","USDGHS","9,159.5500","9,259.0900","9,209.3200"
"06 Dec 2006","US Dollar","USDGHS","9,259.5500","9,259.0900","9,259.3200"
"05 Dec 2006","US Dollar","USDGHS","9,197.8800","9,227.2400","9,212.5600"
"04 Dec 2006","US Dollar","USDGHS","9,165.0000","9,257.2700","9,211.1350"
"30 Nov 2006","US Dollar","USDGHS","9,173.6400","9,248.6400","9,211.1400"
"29 Nov 2006","US Dollar","USDGHS","9,173.6400","9,246.8200","9,210.2300"
"28 Nov 2006","US Dollar","USDGHS","9,173.6400","9,246.8200","9,210.2300"
"27 Nov 2006","US Dollar","USDGHS","9,170.0000","9,243.1800","9,206.5900"
"24 Nov 2006","US Dollar","USDGHS","9,170.0000","9,242.2700","9,206.1350"
"23 Nov 2006","US Dollar","USDGHS","9,167.7300","9,256.8200","9,212.2750"
"22 Nov 2006","US Dollar","USDGHS","9,167.7300","9,256.8200","9,212.2750"
"21 Nov 2006","US Dollar","USDGHS","9,167.7300","9,256.8200","9,212.2750"
"20 Nov 2006","US Dollar","USDGHS","9,167.7300","9,256.8200","9,212.2750"
"17 Nov 2006","US Dollar","USDGHS","9,167.7300","9,256.8200","9,212.2750"
"16 Nov 2006","US Dollar","USDGHS","9,166.8200","9,256.8200","9,211.8200"
"15 Nov 2006","US Dollar","USDGHS","9,166.8200","9,256.8200","9,211.8200"
"13 Nov 2006","US Dollar","USDGHS","9,166.8200","9,256.8200","9,211.8200"
"10 Nov 2006","US Dollar","USDGHS","9,166.8200","9,256.8200","9,211.8200"
"09 Nov 2006","US Dollar","USDGHS","9,166.8200","9,256.8200","9,211.8200"
"08 Nov 2006","US Dollar","USDGHS","9,166.8200","9,256.8200","9,211.8200"
"07 Nov 2006","US Dollar","USDGHS","9,166.8200","9,256.8200","9,211.8200"
"06 Nov 2006","US Dollar","USDGHS","9,166.8200","9,256.8200","9,211.8200"
"03 Nov 2006","US Dollar","USDGHS","9,166.8200","9,256.8200","9,211.8200"
"02 Nov 2006","US Dollar","USDGHS","9,166.8200","9,256.8200","9,211.8200"
"01 Nov 2006","US Dollar","USDGHS","9,166.8200","9,256.8200","9,211.8200"
"31 Oct 2006","US Dollar","USDGHS","9,199.0000","9,222.2700","9,210.6350"
"30 Oct 2006","US Dollar","USDGHS","9,166.8200","9,256.8200","9,211.8200"
"27 Oct 2006","US Dollar","USDGHS","9,166.8200","9,256.8200","9,211.8200"
"26 Oct 2006","US Dollar","USDGHS","9,165.9100","9,255.9100","9,210.9100"
"25 Oct 2006","US Dollar","USDGHS","9,165.9100","9,255.9100","9,210.9100"
"24 Oct 2006","US Dollar","USDGHS","9,165.9100","9,255.9100","9,210.9100"
"20 Oct 2006","US Dollar","USDGHS","9,165.9100","9,255.9100","9,210.9100"
"19 Oct 2006","US Dollar","USDGHS","9,165.9100","9,255.9100","9,210.9100"
"18 Oct 2006","US Dollar","USDGHS","9,165.9100","9,255.9100","9,210.9100"
"17 Oct 2006","US Dollar","USDGHS","9,165.9100","9,255.9100","9,210.9100"
"16 Oct 2006","US Dollar","USDGHS","9,165.9100","9,255.9100","9,210.9100"
"13 Oct 2006","US Dollar","USDGHS","9,165.9100","9,255.9100","9,210.9100"
"12 Oct 2006","US Dollar","USDGHS","9,165.9100","9,255.9100","9,210.9100"
"11 Oct 2006","US Dollar","USDGHS","9,165.9100","9,255.9100","9,210.9100"
"10 Oct 2006","US Dollar","USDGHS","9,165.9100","9,255.9100","9,210.9100"
"09 Oct 2006","US Dollar","USDGHS","9,165.9100","9,255.9100","9,210.9100"
"06 Oct 2006","US Dollar","USDGHS","9,167.7300","9,255.9100","9,211.8200"
"05 Oct 2006","US Dollar","USDGHS","9,161.3600","9,254.0900","9,207.7250"
"04 Oct 2006","US Dollar","USDGHS","9,160.4500","9,252.2700","9,206.3600"
"03 Oct 2006","US Dollar","USDGHS","9,158.6400","9,250.4500","9,204.5450"
"02 Oct 2006","US Dollar","USDGHS","9,157.7300","9,250.0000","9,203.8650"
"29 Sep 2006","US Dollar","USDGHS","9,157.7300","8,250.0000","8,703.8650"
"28 Sep 2006","US Dollar","USDGHS","9,157.7300","9,250.0000","9,203.8650"
"27 Sep 2006","US Dollar","USDGHS","9,157.7300","9,250.0000","9,203.8650"
"26 Sep 2006","US Dollar","USDGHS","9,157.7300","9,250.0000","9,203.8650"
"25 Sep 2006","US Dollar","USDGHS","9,158.4000","9,250.3600","9,204.3800"
"22 Sep 2006","US Dollar","USDGHS","9,158.9100","9,250.3600","9,204.6350"
